"schedule_status","iata_airline","flight_number","service_type","period_from","period_to","days_of_operation","adep_iata","ades_iata","aircraft_type_iata","code_sharing","std_utc","sta_utc","flight.flight_date","adep_icao","ades_icao"
"P","AI","155","J","03AUG25","06AUG25","3   7","DEL","AMS","77N"," ",2025-08-03 01:20:00,2025-08-03 14:35:00,2025-08-03 01:20:00,"VIDP","EHAM"
"P","AI","155","J","03AUG25","06AUG25","3   7","DEL","AMS","77N"," ",2025-08-03 01:20:00,2025-08-03 14:35:00,2025-08-06 01:20:00,"VIDP","EHAM"
"P","AI","155","J","04AUG25","07AUG25","12 4","DEL","AMS","77N"," ",2025-08-04 01:20:00,2025-08-04 14:35:00,2025-08-04 01:20:00,"VIDP","EHAM"
"P","AI","155","J","04AUG25","07AUG25","12 4","DEL","AMS","77N"," ",2025-08-04 01:20:00,2025-08-04 14:35:00,2025-08-05 01:20:00,"VIDP","EHAM"
"P","AI","155","J","04AUG25","07AUG25","12 4","DEL","AMS","77N"," ",2025-08-04 01:20:00,2025-08-04 14:35:00,2025-08-07 01:20:00,"VIDP","EHAM"
"P","AI","156","J","01AUG25","01AUG25","5","AMS","DEL","77N"," ",2025-08-01 16:35:00,2025-07-31 22:45:00,2025-08-01 16:35:00,"EHAM","VIDP"
"P","AI","156","J","03AUG25","03AUG25","7","AMS","DEL","77N"," ",2025-08-03 16:40:00,2025-08-02 22:50:00,2025-08-03 16:40:00,"EHAM","VIDP"
"P","AI","156","J","04AUG25","04AUG25","1","AMS","DEL","77N"," ",2025-08-04 16:40:00,2025-08-03 22:50:00,2025-08-04 16:40:00,"EHAM","VIDP"
"P","AI","156","J","05AUG25","05AUG25","2","AMS","DEL","77N"," ",2025-08-05 16:35:00,2025-08-04 22:45:00,2025-08-05 16:35:00,"EHAM","VIDP"
"P","AI","156","J","06AUG25","06AUG25","3","AMS","DEL","77N"," ",2025-08-06 16:40:00,2025-08-05 22:50:00,2025-08-06 16:40:00,"EHAM","VIDP"
"P","AI","156","J","07AUG25","07AUG25","4","AMS","DEL","77N"," ",2025-08-07 16:40:00,2025-08-06 22:50:00,2025-08-07 16:40:00,"EHAM","VIDP"
"P","AI","157","J","01AUG25","01AUG25","5","DEL","CPH","788"," ",2025-08-01 03:10:00,2025-08-01 16:00:00,2025-08-01 03:10:00,"VIDP","EKCH"
"P","AI","157","J","03AUG25","03AUG25","7","DEL","CPH","788"," ",2025-08-03 03:10:00,2025-08-03 16:00:00,2025-08-03 03:10:00,"VIDP","EKCH"
"P","AI","157","J","04AUG25","04AUG25","1","DEL","CPH","788"," ",2025-08-04 03:10:00,2025-08-04 16:00:00,2025-08-04 03:10:00,"VIDP","EKCH"
"P","AI","158","J","01AUG25","01AUG25","5","CPH","DEL","788"," ",2025-08-01 17:30:00,2025-07-31 23:20:00,2025-08-01 17:30:00,"EKCH","VIDP"
"P","AI","158","J","03AUG25","03AUG25","7","CPH","DEL","788"," ",2025-08-03 17:30:00,2025-08-02 23:20:00,2025-08-03 17:30:00,"EKCH","VIDP"
"P","AI","158","J","04AUG25","04AUG25","1","CPH","DEL","788"," ",2025-08-04 17:30:00,2025-08-03 23:20:00,2025-08-04 17:30:00,"EKCH","VIDP"
"P","AI","161","J","01AUG25","05AUG25","2  56","DEL","LHR","359"," ",2025-08-01 15:00:00,2025-08-01 05:30:00,2025-08-01 15:00:00,"VIDP","EGLL"
"P","AI","161","J","01AUG25","05AUG25","2  56","DEL","LHR","359"," ",2025-08-01 15:00:00,2025-08-01 05:30:00,2025-08-02 15:00:00,"VIDP","EGLL"
"P","AI","161","J","01AUG25","05AUG25","2  56","DEL","LHR","359"," ",2025-08-01 15:00:00,2025-08-01 05:30:00,2025-08-05 15:00:00,"VIDP","EGLL"
"P","AI","161","J","03AUG25","03AUG25","7","DEL","LHR","359"," ",2025-08-03 15:00:00,2025-08-03 05:30:00,2025-08-03 15:00:00,"VIDP","EGLL"
"P","AI","161","J","04AUG25","06AUG25","1 3","DEL","LHR","359"," ",2025-08-04 15:00:00,2025-08-04 05:30:00,2025-08-04 15:00:00,"VIDP","EGLL"
"P","AI","161","J","04AUG25","06AUG25","1 3","DEL","LHR","359"," ",2025-08-04 15:00:00,2025-08-04 05:30:00,2025-08-06 15:00:00,"VIDP","EGLL"
"P","AI","161","J","07AUG25","07AUG25","4","DEL","LHR","359"," ",2025-08-07 15:00:00,2025-08-07 05:30:00,2025-08-07 15:00:00,"VIDP","EGLL"
"P","AI","162","J","01AUG25","01AUG25","5","LHR","DEL","359"," ",2025-08-01 07:45:00,2025-08-01 13:10:00,2025-08-01 07:45:00,"EGLL","VIDP"
"P","AI","162","J","02AUG25","07AUG25","1234 67","LHR","DEL","359"," ",2025-08-02 07:45:00,2025-08-02 13:10:00,2025-08-02 07:45:00,"EGLL","VIDP"
"P","AI","162","J","02AUG25","07AUG25","1234 67","LHR","DEL","359"," ",2025-08-02 07:45:00,2025-08-02 13:10:00,2025-08-03 07:45:00,"EGLL","VIDP"
"P","AI","162","J","02AUG25","07AUG25","1234 67","LHR","DEL","359"," ",2025-08-02 07:45:00,2025-08-02 13:10:00,2025-08-04 07:45:00,"EGLL","VIDP"
"P","AI","162","J","02AUG25","07AUG25","1234 67","LHR","DEL","359"," ",2025-08-02 07:45:00,2025-08-02 13:10:00,2025-08-05 07:45:00,"EGLL","VIDP"
"P","AI","162","J","02AUG25","07AUG25","1234 67","LHR","DEL","359"," ",2025-08-02 07:45:00,2025-08-02 13:10:00,2025-08-06 07:45:00,"EGLL","VIDP"
"P","AI","162","J","02AUG25","07AUG25","1234 67","LHR","DEL","359"," ",2025-08-02 07:45:00,2025-08-02 13:10:00,2025-08-07 07:45:00,"EGLL","VIDP"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-01 15:10:00,"VIDP","KSFO"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-02 15:10:00,"VIDP","KSFO"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-03 15:10:00,"VIDP","KSFO"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-04 15:10:00,"VIDP","KSFO"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-05 15:10:00,"VIDP","KSFO"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-06 15:10:00,"VIDP","KSFO"
"P","AI","173","J","01AUG25","07AUG25","1234567","DEL","SFO","77B"," ",2025-08-01 15:10:00,2025-08-01 21:00:00,2025-08-07 15:10:00,"VIDP","KSFO"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-02,"KSFO","VIDP"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-03,"KSFO","VIDP"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-04,"KSFO","VIDP"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-05,"KSFO","VIDP"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-06,"KSFO","VIDP"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-07,"KSFO","VIDP"
"P","AI","174","J","01AUG25","07AUG25","1234567","SFO","DEL","77B"," ",2025-08-02,2025-08-01 05:20:00,2025-08-08,"KSFO","VIDP"
"P","AI","175","J","03AUG25","07AUG25","4  7","BLR","SFO","77B"," ",2025-08-03 02:20:00,2025-08-03 07:30:00,2025-08-03 02:20:00,"VOBL","KSFO"
"P","AI","175","J","03AUG25","07AUG25","4  7","BLR","SFO","77B"," ",2025-08-03 02:20:00,2025-08-03 07:30:00,2025-08-07 02:20:00,"VOBL","KSFO"
"P","AI","175","J","06AUG25","06AUG25","3","BLR","SFO","77B"," ",2025-08-06 02:20:00,2025-08-06 07:30:00,2025-08-06 02:20:00,"VOBL","KSFO"
"P","AI","176","J","02AUG25","06AUG25","23  6","SFO","CCU","77B"," ",2025-08-02 11:00:00,2025-08-02 14:45:00,2025-08-02 11:00:00,"KSFO","VECC"
"P","AI","176","J","02AUG25","06AUG25","23  6","SFO","CCU","77B"," ",2025-08-02 11:00:00,2025-08-02 14:45:00,2025-08-05 11:00:00,"KSFO","VECC"
"P","AI","176","J","02AUG25","06AUG25","23  6","SFO","CCU","77B"," ",2025-08-02 11:00:00,2025-08-02 14:45:00,2025-08-06 11:00:00,"KSFO","VECC"
"P","AI","176","J","02AUG25","06AUG25","23  6","CCU","BLR","77B"," ",2025-08-02 16:00:00,2025-08-02 18:25:00,2025-08-02 16:00:00,"VECC","VOBL"
"P","AI","176","J","02AUG25","06AUG25","23  6","CCU","BLR","77B"," ",2025-08-02 16:00:00,2025-08-02 18:25:00,2025-08-05 16:00:00,"VECC","VOBL"
"P","AI","176","J","02AUG25","06AUG25","23  6","CCU","BLR","77B"," ",2025-08-02 16:00:00,2025-08-02 18:25:00,2025-08-06 16:00:00,"VECC","VOBL"
"P","AI","179","J","01AUG25","04AUG25","1   5","BOM","SFO","77B"," ",2025-08-01 02:10:00,2025-08-01 08:00:00,2025-08-01 02:10:00,"VABB","KSFO"
"P","AI","179","J","01AUG25","04AUG25","1   5","BOM","SFO","77B"," ",2025-08-01 02:10:00,2025-08-01 08:00:00,2025-08-04 02:10:00,"VABB","KSFO"
"P","AI","179","J","02AUG25","02AUG25","6","BOM","SFO","77B"," ",2025-08-02 02:10:00,2025-08-02 08:00:00,2025-08-02 02:10:00,"VABB","KSFO"
"P","AI","179","J","05AUG25","05AUG25","2","BOM","SFO","77B"," ",2025-08-05 02:10:00,2025-08-05 08:00:00,2025-08-05 02:10:00,"VABB","KSFO"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","SFO","CCU","77B"," ",2025-08-01 10:00:00,2025-08-01 13:45:00,2025-08-01 10:00:00,"KSFO","VECC"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","SFO","CCU","77B"," ",2025-08-01 10:00:00,2025-08-01 13:45:00,2025-08-03 10:00:00,"KSFO","VECC"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","SFO","CCU","77B"," ",2025-08-01 10:00:00,2025-08-01 13:45:00,2025-08-04 10:00:00,"KSFO","VECC"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","SFO","CCU","77B"," ",2025-08-01 10:00:00,2025-08-01 13:45:00,2025-08-07 10:00:00,"KSFO","VECC"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","CCU","BOM","77B"," ",2025-08-01 15:00:00,2025-08-01 17:50:00,2025-08-01 15:00:00,"VECC","VABB"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","CCU","BOM","77B"," ",2025-08-01 15:00:00,2025-08-01 17:50:00,2025-08-03 15:00:00,"VECC","VABB"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","CCU","BOM","77B"," ",2025-08-01 15:00:00,2025-08-01 17:50:00,2025-08-04 15:00:00,"VECC","VABB"
"P","AI","180","J","01AUG25","07AUG25","1  45 7","CCU","BOM","77B"," ",2025-08-01 15:00:00,2025-08-01 17:50:00,2025-08-07 15:00:00,"VECC","VABB"
"P","AI","185","J","01AUG25","07AUG25","2 45","DEL","YVR","77N"," ",2025-08-01 17:55:00,2025-08-01 21:00:00,2025-08-01 17:55:00,"VIDP","CYVR"
"P","AI","185","J","01AUG25","07AUG25","2 45","DEL","YVR","77N"," ",2025-08-01 17:55:00,2025-08-01 21:00:00,2025-08-05 17:55:00,"VIDP","CYVR"
"P","AI","185","J","01AUG25","07AUG25","2 45","DEL","YVR","77N"," ",2025-08-01 17:55:00,2025-08-01 21:00:00,2025-08-07 17:55:00,"VIDP","CYVR"
"P","AI","185","J","03AUG25","03AUG25","7","DEL","YVR","77N"," ",2025-08-03 17:55:00,2025-08-03 21:00:00,2025-08-03 17:55:00,"VIDP","CYVR"
"P","AI","186","J","02AUG25","02AUG25","6","CCU","DEL","77N"," ",2025-08-02 06:25:00,2025-08-02 08:45:00,2025-08-02 06:25:00,"VECC","VIDP"
"P","AI","186","J","02AUG25","06AUG25","1 3  6","YVR","CCU","77N"," ",2025-08-03 02:25:00,2025-08-02 05:10:00,2025-08-04 02:25:00,"CYVR","VECC"
"P","AI","186","J","02AUG25","06AUG25","1 3  6","YVR","CCU","77N"," ",2025-08-03 02:25:00,2025-08-02 05:10:00,2025-08-06 02:25:00,"CYVR","VECC"
"P","AI","186","J","03AUG25","07AUG25","2 4  7","CCU","DEL","77N"," ",2025-08-03 06:25:00,2025-08-03 08:45:00,2025-08-03 06:25:00,"VECC","VIDP"
"P","AI","186","J","03AUG25","07AUG25","2 4  7","CCU","DEL","77N"," ",2025-08-03 06:25:00,2025-08-03 08:45:00,2025-08-05 06:25:00,"VECC","VIDP"
"P","AI","186","J","03AUG25","07AUG25","2 4  7","CCU","DEL","77N"," ",2025-08-03 06:25:00,2025-08-03 08:45:00,2025-08-07 06:25:00,"VECC","VIDP"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-01 14:35:00,"VIDP","LOWW"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-02 14:35:00,"VIDP","LOWW"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-03 14:35:00,"VIDP","LOWW"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-04 14:35:00,"VIDP","LOWW"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-05 14:35:00,"VIDP","LOWW"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-06 14:35:00,"VIDP","LOWW"
"P","AI","187","J","01AUG25","07AUG25","1234567","DEL","VIE","77N"," ",2025-08-01 14:35:00,2025-08-01 02:40:00,2025-08-07 14:35:00,"VIDP","LOWW"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-02 04:00:00,"LOWW","CYYZ"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-03 04:00:00,"LOWW","CYYZ"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-04 04:00:00,"LOWW","CYYZ"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-05 04:00:00,"LOWW","CYYZ"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-06 04:00:00,"LOWW","CYYZ"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-07 04:00:00,"LOWW","CYYZ"
"P","AI","187","J","02AUG25","08AUG25","1234567","VIE","YYZ","77N"," ",2025-08-02 04:00:00,2025-08-02 18:50:00,2025-08-08 04:00:00,"LOWW","CYYZ"
"P","AI","188","J","01AUG25","06AUG25","123 5 7","YYZ","DEL","77N"," ",2025-08-01 21:10:00,2025-08-01 03:40:00,2025-08-01 21:10:00,"CYYZ","VIDP"
"P","AI","188","J","01AUG25","06AUG25","123 5 7","YYZ","DEL","77N"," ",2025-08-01 21:10:00,2025-08-01 03:40:00,2025-08-03 21:10:00,"CYYZ","VIDP"
"P","AI","188","J","01AUG25","06AUG25","123 5 7","YYZ","DEL","77N"," ",2025-08-01 21:10:00,2025-08-01 03:40:00,2025-08-04 21:10:00,"CYYZ","VIDP"
"P","AI","188","J","01AUG25","06AUG25","123 5 7","YYZ","DEL","77N"," ",2025-08-01 21:10:00,2025-08-01 03:40:00,2025-08-05 21:10:00,"CYYZ","VIDP"
"P","AI","188","J","01AUG25","06AUG25","123 5 7","YYZ","DEL","77N"," ",2025-08-01 21:10:00,2025-08-01 03:40:00,2025-08-06 21:10:00,"CYYZ","VIDP"
"P","AI","188","J","02AUG25","02AUG25","6","YYZ","DEL","77N"," ",2025-08-02 21:10:00,2025-08-02 03:40:00,2025-08-02 21:10:00,"CYYZ","VIDP"
"P","AI","188","J","07AUG25","07AUG25","4","YYZ","DEL","77N"," ",2025-08-07 21:10:00,2025-08-07 03:40:00,2025-08-07 21:10:00,"CYYZ","VIDP"
"P","AI","191","J","02AUG25","07AUG25","2 4 6","BOM","EWR","77M"," ",2025-08-02 13:55:00,2025-08-02 15:55:00,2025-08-02 13:55:00,"VABB","KEWR"
"P","AI","191","J","02AUG25","07AUG25","2 4 6","BOM","EWR","77M"," ",2025-08-02 13:55:00,2025-08-02 15:55:00,2025-08-05 13:55:00,"VABB","KEWR"
"P","AI","191","J","02AUG25","07AUG25","2 4 6","BOM","EWR","77M"," ",2025-08-02 13:55:00,2025-08-02 15:55:00,2025-08-07 13:55:00,"VABB","KEWR"
"P","AI","2015","J","02AUG25","02AUG25","6","DEL","LHR","79A"," ",2025-08-02 02:25:00,2025-08-02 17:00:00,2025-08-02 02:25:00,"VIDP","EGLL"
"P","AI","2015","J","05AUG25","07AUG25","2 4","DEL","LHR","79A"," ",2025-08-05 03:25:00,2025-08-05 18:00:00,2025-08-05 03:25:00,"VIDP","EGLL"
"P","AI","2015","J","05AUG25","07AUG25","2 4","DEL","LHR","79A"," ",2025-08-05 03:25:00,2025-08-05 18:00:00,2025-08-07 03:25:00,"VIDP","EGLL"
"P","AI","2016","J","02AUG25","02AUG25","6","LHR","DEL","79A"," ",2025-08-02 18:45:00,2025-08-02 00:10:00,2025-08-02 18:45:00,"EGLL","VIDP"
"P","AI","2016","J","05AUG25","05AUG25","2","LHR","DEL","79A"," ",2025-08-05 19:45:00,2025-08-05 01:10:00,2025-08-05 19:45:00,"EGLL","VIDP"
"P","AI","2016","J","07AUG25","07AUG25","4","LHR","DEL","79A"," ",2025-08-07 19:45:00,2025-08-07 01:10:00,2025-08-07 19:45:00,"EGLL","VIDP"
"P","AI","2017","J","01AUG25","06AUG25","123 567","DEL","LHR","79A"," ",2025-08-01 02:25:00,2025-08-01 17:00:00,2025-08-01 02:25:00,"VIDP","EGLL"
"P","AI","2017","J","01AUG25","06AUG25","123 567","DEL","LHR","79A"," ",2025-08-01 02:25:00,2025-08-01 17:00:00,2025-08-02 02:25:00,"VIDP","EGLL"
"P","AI","2017","J","01AUG25","06AUG25","123 567","DEL","LHR","79A"," ",2025-08-01 02:25:00,2025-08-01 17:00:00,2025-08-03 02:25:00,"VIDP","EGLL"
"P","AI","2017","J","01AUG25","06AUG25","123 567","DEL","LHR","79A"," ",2025-08-01 02:25:00,2025-08-01 17:00:00,2025-08-04 02:25:00,"VIDP","EGLL"
"P","AI","2017","J","01AUG25","06AUG25","123 567","DEL","LHR","79A"," ",2025-08-01 02:25:00,2025-08-01 17:00:00,2025-08-05 02:25:00,"VIDP","EGLL"
"P","AI","2017","J","01AUG25","06AUG25","123 567","DEL","LHR","79A"," ",2025-08-01 02:25:00,2025-08-01 17:00:00,2025-08-06 02:25:00,"VIDP","EGLL"
"P","AI","2017","J","07AUG25","07AUG25","4","DEL","LHR","79A"," ",2025-08-07 02:25:00,2025-08-07 17:00:00,2025-08-07 02:25:00,"VIDP","EGLL"
"P","AI","2018","J","01AUG25","07AUG25","1  456","LHR","DEL","79A"," ",2025-08-01 18:35:00,2025-08-01,2025-08-01 18:35:00,"EGLL","VIDP"
"P","AI","2018","J","01AUG25","07AUG25","1  456","LHR","DEL","79A"," ",2025-08-01 18:35:00,2025-08-01,2025-08-02 18:35:00,"EGLL","VIDP"
"P","AI","2018","J","01AUG25","07AUG25","1  456","LHR","DEL","79A"," ",2025-08-01 18:35:00,2025-08-01,2025-08-04 18:35:00,"EGLL","VIDP"
"P","AI","2018","J","01AUG25","07AUG25","1  456","LHR","DEL","79A"," ",2025-08-01 18:35:00,2025-08-01,2025-08-07 18:35:00,"EGLL","VIDP"
"P","AI","2018","J","03AUG25","03AUG25","7","LHR","DEL","79A"," ",2025-08-03 18:35:00,2025-08-03,2025-08-03 18:35:00,"EGLL","VIDP"
"P","AI","2018","J","05AUG25","05AUG25","2","LHR","DEL","79A"," ",2025-08-05 18:35:00,2025-08-05,2025-08-05 18:35:00,"EGLL","VIDP"
"P","AI","2018","J","06AUG25","06AUG25","3","LHR","DEL","79A"," ",2025-08-06 18:35:00,2025-08-06,2025-08-06 18:35:00,"EGLL","VIDP"
"P","AI","2025","J","01AUG25","05AUG25","2  56","DEL","FRA","79A"," ",2025-08-01 18:00:00,2025-08-01 06:40:00,2025-08-01 18:00:00,"VIDP","EDDF"
"P","AI","2025","J","01AUG25","05AUG25","2  56","DEL","FRA","79A"," ",2025-08-01 18:00:00,2025-08-01 06:40:00,2025-08-02 18:00:00,"VIDP","EDDF"
"P","AI","2025","J","01AUG25","05AUG25","2  56","DEL","FRA","79A"," ",2025-08-01 18:00:00,2025-08-01 06:40:00,2025-08-05 18:00:00,"VIDP","EDDF"
"P","AI","2025","J","04AUG25","07AUG25","1  4","DEL","FRA","79A"," ",2025-08-04 18:00:00,2025-08-04 06:40:00,2025-08-04 18:00:00,"VIDP","EDDF"
"P","AI","2025","J","04AUG25","07AUG25","1  4","DEL","FRA","79A"," ",2025-08-04 18:00:00,2025-08-04 06:40:00,2025-08-07 18:00:00,"VIDP","EDDF"
"P","AI","2026","J","01AUG25","05AUG25","2  56","FRA","DEL","79A"," ",2025-08-01 08:10:00,2025-08-01 13:50:00,2025-08-01 08:10:00,"EDDF","VIDP"
"P","AI","2026","J","01AUG25","05AUG25","2  56","FRA","DEL","79A"," ",2025-08-01 08:10:00,2025-08-01 13:50:00,2025-08-02 08:10:00,"EDDF","VIDP"
"P","AI","2026","J","01AUG25","05AUG25","2  56","FRA","DEL","79A"," ",2025-08-01 08:10:00,2025-08-01 13:50:00,2025-08-05 08:10:00,"EDDF","VIDP"
"P","AI","2026","J","03AUG25","03AUG25","7","FRA","DEL","79A"," ",2025-08-03 08:10:00,2025-08-03 13:50:00,2025-08-03 08:10:00,"EDDF","VIDP"
"P","AI","2026","J","06AUG25","06AUG25","3","FRA","DEL","79A"," ",2025-08-06 08:10:00,2025-08-06 13:50:00,2025-08-06 08:10:00,"EDDF","VIDP"
"P","AI","2027","J","02AUG25","06AUG25","3  6","BOM","FRA","79B"," ",2025-08-02 01:00:00,2025-08-02 13:30:00,2025-08-02 01:00:00,"VABB","EDDF"
"P","AI","2027","J","02AUG25","06AUG25","3  6","BOM","FRA","79B"," ",2025-08-02 01:00:00,2025-08-02 13:30:00,2025-08-06 01:00:00,"VABB","EDDF"
"P","AI","2027","J","03AUG25","07AUG25","1  4  7","BOM","FRA","79B"," ",2025-08-03 01:00:00,2025-08-03 13:30:00,2025-08-03 01:00:00,"VABB","EDDF"
"P","AI","2027","J","03AUG25","07AUG25","1  4  7","BOM","FRA","79B"," ",2025-08-03 01:00:00,2025-08-03 13:30:00,2025-08-04 01:00:00,"VABB","EDDF"
"P","AI","2027","J","03AUG25","07AUG25","1  4  7","BOM","FRA","79B"," ",2025-08-03 01:00:00,2025-08-03 13:30:00,2025-08-07 01:00:00,"VABB","EDDF"
"P","AI","2028","J","02AUG25","06AUG25","3  67","FRA","BOM","79B"," ",2025-08-02 16:20:00,2025-08-01 21:30:00,2025-08-02 16:20:00,"EDDF","VABB"
"P","AI","2028","J","02AUG25","06AUG25","3  67","FRA","BOM","79B"," ",2025-08-02 16:20:00,2025-08-01 21:30:00,2025-08-03 16:20:00,"EDDF","VABB"
"P","AI","2028","J","02AUG25","06AUG25","3  67","FRA","BOM","79B"," ",2025-08-02 16:20:00,2025-08-01 21:30:00,2025-08-06 16:20:00,"EDDF","VABB"
"P","AI","2028","J","04AUG25","07AUG25","1  4","FRA","BOM","79B"," ",2025-08-04 16:20:00,2025-08-03 21:30:00,2025-08-04 16:20:00,"EDDF","VABB"
"P","AI","2028","J","04AUG25","07AUG25","1  4","FRA","BOM","79B"," ",2025-08-04 16:20:00,2025-08-03 21:30:00,2025-08-07 16:20:00,"EDDF","VABB"
"P","AI","2029","J","01AUG25","07AUG25","2345 7","DEL","FRA","79A"," ",2025-08-01 02:55:00,2025-08-01 15:35:00,2025-08-01 02:55:00,"VIDP","EDDF"
"P","AI","2029","J","01AUG25","07AUG25","2345 7","DEL","FRA","79A"," ",2025-08-01 02:55:00,2025-08-01 15:35:00,2025-08-03 02:55:00,"VIDP","EDDF"
"P","AI","2029","J","01AUG25","07AUG25","2345 7","DEL","FRA","79A"," ",2025-08-01 02:55:00,2025-08-01 15:35:00,2025-08-05 02:55:00,"VIDP","EDDF"
"P","AI","2029","J","01AUG25","07AUG25","2345 7","DEL","FRA","79A"," ",2025-08-01 02:55:00,2025-08-01 15:35:00,2025-08-06 02:55:00,"VIDP","EDDF"
"P","AI","2029","J","01AUG25","07AUG25","2345 7","DEL","FRA","79A"," ",2025-08-01 02:55:00,2025-08-01 15:35:00,2025-08-07 02:55:00,"VIDP","EDDF"
"P","AI","2029","J","02AUG25","02AUG25","6","DEL","FRA","79A"," ",2025-08-02 02:45:00,2025-08-02 15:25:00,2025-08-02 02:45:00,"VIDP","EDDF"
"P","AI","2029","J","04AUG25","04AUG25","1","DEL","FRA","79A"," ",2025-08-04 02:55:00,2025-08-04 15:35:00,2025-08-04 02:55:00,"VIDP","EDDF"
"P","AI","2030","J","01AUG25","07AUG25","1  45","FRA","DEL","79A"," ",2025-08-01 17:15:00,2025-07-31 22:55:00,2025-08-01 17:15:00,"EDDF","VIDP"
"P","AI","2030","J","01AUG25","07AUG25","1  45","FRA","DEL","79A"," ",2025-08-01 17:15:00,2025-07-31 22:55:00,2025-08-04 17:15:00,"EDDF","VIDP"
"P","AI","2030","J","01AUG25","07AUG25","1  45","FRA","DEL","79A"," ",2025-08-01 17:15:00,2025-07-31 22:55:00,2025-08-07 17:15:00,"EDDF","VIDP"
"P","AI","2030","J","02AUG25","02AUG25","6","FRA","DEL","79A"," ",2025-08-02 17:15:00,2025-08-01 22:55:00,2025-08-02 17:15:00,"EDDF","VIDP"
"P","AI","2030","J","03AUG25","03AUG25","7","FRA","DEL","79A"," ",2025-08-03 17:15:00,2025-08-02 22:55:00,2025-08-03 17:15:00,"EDDF","VIDP"
"P","AI","2030","J","05AUG25","05AUG25","2","FRA","DEL","79A"," ",2025-08-05 17:15:00,2025-08-04 22:55:00,2025-08-05 17:15:00,"EDDF","VIDP"
"P","AI","2030","J","06AUG25","06AUG25","3","FRA","DEL","79A"," ",2025-08-06 17:15:00,2025-08-05 22:55:00,2025-08-06 17:15:00,"EDDF","VIDP"
